,text,dic_rounded,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin
409,#2017LeDébat  de merde avec l'agressivité de la Le Pen et son incapacité à convaincre et un Macron qui s'est retenu! ,0,2,2,0,0,1,0
410,"#2017LeDebat  
- MLP , concluez.
- FRANÇOIS HOLLAAAANDE !

Je pleure du sang .... ",Nan,2,2,2,0,0,1
411,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",0,2,2,2,1,1,1
412,Quelqu'un a des nouvelles de #Dupontaignan 😂😂 #2017LeDebat ,1,2,2,2,0,0,0
413,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
414,#2017LeDébat ,Nan,2,2,2,0,0,1
415,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
416,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
417,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
418,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
419,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
420,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
421,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
422,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
423,"RT @MathildeMurati: ""L'un vend des téléphones , l'autre des turbines , ce n'est pas la même chose madame LePen""🤧 #2017LeDebat ",Nan,2,2,2,0,0,0
424,Les 2 journalistes ce soir #2017LeDebat ,Nan,2,2,2,0,1,0
425,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
426,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",Nan,2,2,2,0,0,0
427,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
428,"RT @Corse_Matin: #2017LeDebat Dans la liste des tweets à ressortir ce soir. (On dit ""pizze"" frate par contre)  ",0,2,2,2,1,1,1
429,RT @MathieuNivon: Dimanche on lance la #Mélenchontada ? #2017LeDebat #RendeznousMelenchon ,Nan,2,2,2,0,0,1
430,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",Nan,2,2,2,0,0,0
431,RT @JulienPernici: Nathalie Saint-Cricq et Christophe Jakubyszyn ont la présence de l'ombre d'un fantôme #2017LeDebat ,Nan,2,2,2,0,1,0
432,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
433,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
434,"RT @Corse_Matin: #2017LeDebat Plot-twist : en fait les journalistes ne sont pas là , nous sommes les seuls à les voir.  ",0,2,2,2,1,0,0
435,RT @MathieuNivon: Dimanche on lance la #Mélenchontada ? #2017LeDebat #RendeznousMelenchon ,Nan,2,2,2,0,0,1
436,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
437,RT @MathieuNivon: Dimanche on lance la #Mélenchontada ? #2017LeDebat #RendeznousMelenchon ,Nan,2,2,2,0,0,1
438,"RT @Corse_Matin: #2017LeDebat Dans la liste des tweets à ressortir ce soir. (On dit ""pizze"" frate par contre)  ",0,2,2,2,1,1,1
439,"#Macron 2 (Economie , Europe) #LePen 1 (Terrorisme) #2017LeDébat ",Nan,2,2,2,0,0,0
440,RT @aPiazzetta: 2-0 pour la Juve #2017LeDebat ,Nan,2,2,2,0,0,1
441,RT @MathieuNivon: Dimanche on lance la #Mélenchontada ? #2017LeDebat #RendeznousMelenchon ,Nan,2,2,2,0,0,1
442,"Les journalistes étaient pris en otages , on pourrait dire qu'ils sont  maintenant ""libérés , délivrés"" #2017LeDebat @Cyrilhanouna ",0,2,2,0,0,0,0
443,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
444,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
445,"RT @Corse_Matin: #2017LeDebat Dans la liste des tweets à ressortir ce soir. (On dit ""pizze"" frate par contre)  ",0,2,2,2,1,1,1
446,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
447,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
448,RT @PierreBillourou: Et l'écologie dans tout ça? #2017LeDébat ,0,2,2,2,0,1,0
449,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1
450,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",1,2,2,2,0,1,0
451,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1
452,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
453,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
454,Ils nous coupent même WhatsApp pour qu'on continue de s'intéresser au #2017LeDebat. Ah le vice ,0,2,2,2,0,1,0
455,#Daech vient de revendiquer les fiches de #MarineLePen #2017LeDebat ,Nan,2,2,2,0,0,1
456,"RT @Corse_Matin: #2017LeDebat Plot-twist : en fait les journalistes ne sont pas là , nous sommes les seuls à les voir.  ",0,2,2,2,1,0,0
457,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1
458,"@hugogelin Rectification , le pen dit de la merde et macron en dit tout autant #2017LeDebat ",0,2,2,2,0,0,0
459,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1
460,Sinon il est où le projet de marine? #2017LeDébat ,Nan,2,2,2,0,0,1
461,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
462,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
463,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
464,"RT @sguardu: #2017LeDebat

Bonne soirée.

#SGUARDU  ",Nan,2,2,2,1,1,1
465,Les journalistes sont soulagés #2017ledebat ,Nan,2,2,2,0,0,1
466,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1
467,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1
468,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
469,"On s'est moqué des américains pour Trump , si elle passe , les gars, Nous on passe vraiment pour des cons !!!! #2017LeDebat ",0,2,2,2,0,1,0
470,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
471,"🎶Mister Président #Macron , 🙏🏻✨
#2017LeDébat #JeVoteMacron 🎶✨ ",Nan,2,2,2,0,0,1
472,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1
473,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
474,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
475,Coupez le micro de MLP pdt la conclusion de #Macron #2017ledebat ,0,2,2,2,0,0,1
476,"RT @Corse_Matin: #2017LeDebat Alors , la suite. 
Vivendi prend la décision de vendre SFR à Numéricable en avril 2014. 
E. Macron ministre en… ",Nan,2,2,0,0,1,1
477,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
478,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
479,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
480,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1
481,RT @MathieuNivon: Dimanche on lance la #Mélenchontada ? #2017LeDebat #RendeznousMelenchon ,Nan,2,2,2,0,0,1
482,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
483,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
484,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
485,Heureusement que le ridicule ne tue pas... #2017LeDebat #MacronPresident ,0,2,2,2,0,0,1
486,"RT @sguardu: #2017LeDebat

Bonne soirée.

#SGUARDU  ",Nan,2,2,2,1,1,1
487,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
488,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
489,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
490,"RT @Corse_Matin: #2017LeDebat Désolé mais Marine Le Pen qui fait une dédicace à @KaarisOfficiel1 en planant comme l'avion de Pablo , je m'en… ",1,2,2,0,0,0,0
491,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
492,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
493,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
494,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
495,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
496,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
497,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",0,2,2,2,1,1,1
498,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
499,"RT @aedonyst: Conclusion du débat de ce soir: Marine a un sacré coup de poignet.
Elle doit être super balaise au baby-foot...
#2017LeDebat… ",Nan,2,2,2,1,0,0
500,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1
501,On a vu le projet de Mr Macron mais absolument pas le votre mme.  #2017LeDebat ,Nan,2,2,2,0,0,0
502,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
503,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
504,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
505,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
506,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
507,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
508,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
509,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
510,Dans 5 ans gilles ou jean Guy se présentent et on annexe la France #misereintelectuelle #2017LeDebat ,Nan,2,2,2,1,1,1
511,#2017LeDebat La SCHLAG! Le vocabulaire familial ressort! ,Nan,2,2,2,0,0,1
512,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
513,Et l'écologie dans tout ça? #2017LeDébat ,0,2,2,2,0,1,0
514,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
515,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
516,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
517,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
518,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
519,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
520,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
521,Au vu du débat de ce soir sur @France2tv #SansMoiLe7Mai définitivement. @20Minutes Un débat honteux digne des cours d'écoles. #2017LeDébat ,0,2,2,2,0,1,0
522,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
523,RT @TF_2B: Quand ta envie de lui niquer sa mere mais que tu te rappel que t'es en direct devant toute la France #2017LeDebat ,1,2,2,2,0,1,0
524,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
525,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
526,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
527,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
528,"#parasite 
Elle n'a peur de rien.
Bravo mister Président #JeVoteMacron #2017LeDébat ",0,0,2,2,0,0,0
529,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
530,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
531,"RT @valerieh2a: À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrièr… ",0,2,2,0,0,0,0
532,"RT @Lotarellana: En fait , je suis persuadée que Le Pen est folle , tout simplement. #2017LeDébat ",0,2,2,2,0,0,0
533,Macron il cligne des yeux des fois ? #2017ledebat ,Nan,2,2,1,0,1,1
534,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1
535,"Conclusion du débat de ce soir: Marine a un sacré coup de poignet.
Elle doit être super balaise au baby-foot...
#2017LeDebat #Debat2017 ",Nan,2,2,2,1,0,0
536,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
537,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
538,"RT @Corse_Matin: #2017LeDebat Désolé mais Marine Le Pen qui fait une dédicace à @KaarisOfficiel1 en planant comme l'avion de Pablo , je m'en… ",1,2,2,0,0,0,0
539,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
540,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1
541,"En fait , je suis persuadée que Le Pen est folle , tout simplement. #2017LeDébat ",0,2,2,2,0,0,0
542,"RT @Corse_Matin: #2017LeDebat Désolé mais Marine Le Pen qui fait une dédicace à @KaarisOfficiel1 en planant comme l'avion de Pablo , je m'en… ",1,2,2,0,0,0,0
543,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1
544,moi j'dis le seul truc bien du #2017LeDébat c'est qu'on n'a pas eu de pub sur TF1 les gars! ,0,1,2,2,0,1,0
545,"À part ricaner , on peut me dire concrètement et pas ""en gros"" quel est le programme de MLP? Elle critique mais rien derrière.. #2017LeDebat ",0,2,2,0,0,0,0
546,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1
547,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
548,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
549,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1
550,"#2017LeDebat Désolé mais Marine Le Pen qui fait une dédicace à @KaarisOfficiel1 en planant comme l'avion de Pablo ,…  ",1,2,2,0,0,0,0
551,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
552,MLP est fribouillie. #2017ledebat ,Nan,2,2,2,0,0,1
553,L'image de ce débat. #lafolie #2017LeDebat ,Nan,2,2,2,0,0,1
554,Dimanche on lance la #Mélenchontada ? #2017LeDebat #RendeznousMelenchon ,Nan,2,2,2,0,0,1
555,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
556,"RT @Corse_Matin: #2017LeDebat E. Macron ""Le parti qui ne va pas devant les juges c'est le votre "" 
MLP "" Attention à ce qu'on apprenne rien… ",0,2,2,2,0,0,0
557,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
558,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
559,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
560,La loi de 2005 existe et est appliquée dans les écoles. Désolée MLP. @louisetourret #2017ledebat ,Nan,2,2,2,0,1,0
561,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
562,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",1,2,2,2,0,1,0
563,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1
564,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
565,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
566,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
567,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
568,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
569,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
570,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",1,2,2,2,0,1,0
571,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
572,"RT @Corse_Matin: #2017LeDebat Dans la liste des tweets à ressortir ce soir. (On dit ""pizze"" frate par contre)  ",0,2,2,2,1,1,1
573,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
574,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
575,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
576,"RT @Corse_Matin: #2017LeDebat Quand t'as échappé à ce second tour et que tu regardes le débat au village , pépouze devant la TV  ",0,2,2,2,1,1,1
577,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
578,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
579,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
580,RT @CAntoineTomi: Macron la con de ta bave blanche quand tu parle #2017LeDebat ,0,2,2,0,0,1,0
581,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
582,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",1,2,2,2,0,1,0
583,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
584,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
585,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
586,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
587,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
588,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
589,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
590,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
591,"Marine Lepen a plus fait ""la journaliste"" que les deux vrais réunis #2017LeDebat ",1,2,2,2,0,1,1
592,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
593,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1
594,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",Nan,2,2,2,0,0,0
595,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
596,"Nous ne méritons pas votre colère , Mme Razorback !🙏🏻#2017LeDébat #JeVoteMacron ",0,2,2,2,0,0,1
597,Ramenez nous des leaders @FrancoisFillon @NicolasSarkozy  pas des merdes! Voilà la Fr face à ce monde complexe J'ai Peur 😳 #2017LeDébat ,Nan,0,2,0,0,0,0
598,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
599,Et dire que l'une de ces deux personnes va diriger le pays dimanche... 😔  #2017LeDebat ,Nan,2,2,2,0,0,1
600,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1
601,"Une cours de maternelle , la cacophonie ... 1 des 2 nous gouvernera pendant 5 ans ... ADIEU #Debat2017 #2017LeDébat #LePen #macron ",Nan,2,2,2,1,1,1
602,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1
603,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
604,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
605,"#2017LeDebat
""_Mme Le Pen , votre programme ? 
_Mais c'est lui euh"" 

Okay. ",Nan,2,2,2,0,0,0
606,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
607,Ils sont tous les 2 catastrophiques ! Vite un général et des AMX ET 2eme REP #2017LeDebat ,Nan,2,2,2,1,1,1
608,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
609,Notre pays n'a pas besoin de ça. Autrement dit notre pays n'a pas besoin de MLP. #2017ledebat ,Nan,2,2,2,0,1,1
610,"#2017LeDebat 
Razorback est pire qu'indigne... cette femme est folle ou quoi ?Le grand amalgame 
#JeVoteMacron ",0,2,2,0,0,0,0
611,"RT @Corse_Matin: #2017LeDebat Juste , simplement , imaginez Jean Lassalle qui rentre comme ça. ""Mes chers compatrrriotes""  ",1,2,2,2,0,1,0
612,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",Nan,2,2,2,0,0,0
613,RT @Corse_Matin: #2017LeDebat Quand tu ramène ta poudre de perlimpimpin à la Présidentielles ,Nan,2,2,2,1,1,1
614,Je sais pas comment il fait pour pas lui foutre une claque #2017LeDébat ,0,2,2,2,0,0,0
615,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1
616,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
617,"RT @sguardu: #2017LeDebat

Bonne soirée.

#SGUARDU  ",Nan,2,2,2,1,1,1
618,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1
619,"#2017LeDebat

Bonne soirée.

#SGUARDU  ",Nan,2,2,2,1,1,1
620,"RT @Corse_Matin: #2017LeDebat ""Regarde Jacques , ça parle d'écu , même nous on a pas connu MDRRR""  ",Nan,2,2,2,0,0,0
621,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
622,""" la France mérite mieux que vous "" #macron on mérite mieux c'est claire #2017LeDébat #GrandDebat ",1,1,1,1,1,1,1
623,RT @iSleex_: qd elle te regarde comme ça t'as tout gagné #2017LeDebat ,1,2,2,2,1,0,0
624,RT @iSleex_: #2017LeDebat ,Nan,2,2,2,0,0,1
