,Unnamed: 0,text,dic_rounded,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin,entities,candidate
342,342,RT @elmehdi_labrini: C'était un débat ou un épisode des Marseillais ? #2017LeDebat ,Nan,2,2,2,0,1,0,None,None
343,343,"RT @NatachaQS: @rglucks1 Heureusement pour nous , elle est bien moins bonne que Jean-Marie Le Pen. #2017LeDebat ",1,1,2,1,1,1,1,None,None
344,344,"RT @FerryLuc: Soyons clair : @EmmanuelMacron met 6/0 , 6 ,0 à Le Pen. C'en est presque sidérant à ce point. Elle est en perdition #2017Ledebat ",1,2,2,2,0,0,1,None,None
345,345,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
346,346,RT @Sylvqin: ALORS C'EST MARRANT MONSIEUR MACRON QUE VOUS PARLIEZ DE VOTRE PROGRAMME PARCE QUE J'AI QUELQUES DOSSIERS SUR VOUS #2017LeDébat… ,Nan,2,2,2,0,0,0,"MACRON,PARLIEZ DE,PARCE",Macron
347,347,RT @Charli_thr: quand ca commence à parler de l'islam #2017LeDébat ,Nan,2,2,2,1,0,0,None,None
348,348,"RT @GrandesVoix: #2017LeDebat : ""Emmanuel Macron n'a pas été clair sur le communautarisme , sur l'UOIF"" @VilleneuveCharl #GrandesVoix ,Chapuis Jean-Pierre ,738 ,NaN ,48.849 ,2.637
2017-05-07 06:09:37 ,""RT @Marine2017_EN: #Macron is the heir of François Hollande , who defends him twice a day , as well as all the #Socialist Ministers @MLP_offi… ",Nan,2,2,2,0,0,0,"Emmanuel Macron,Chapuis,NaN,François Hollande,#Macron",Macron
349,349,"RT @Marine2017_EN: It has been 25 years since you promised this ""social Europe"" and we only got unemployment , deindustrialization , relocati… ",Nan,2,2,2,0,0,1,None,None
350,350,RT @piwoll: Quand tu sais qu'à tout moment tu peux l'afficher avec des nudes  #2017LeDebat ,0,2,2,2,1,1,0,None,None
351,351,RT @ericcoquerel: Ma nouvelle note : Vivement lundi pour un avenir en commun ! |    #presidentielles2017 #FranceInsou… ,1,1,2,1,1,0,1,None,None
352,352,"RT @sebjan: EXCLU : Dimanche 7 Mai à 20h.
#2017LeDebat #Presidentielle2017  ",Nan,2,2,2,0,0,1,None,None
353,353,RT @MarianneleMag: L'homme accusé d'avoir supervisé les négociations de Lafarge avec Daech en Syrie... était candidat FN #2017LeDebat  ,Nan,2,2,2,0,0,1,"Lafarge,Daech,Syrie",None
354,354,RT @JRochedy: Quand j'imagine les équipes d' @EmmanuelMacron ça donne ça : #2017LeDebat ,Nan,2,2,2,0,1,0,None,None
355,355,RT @Marine2017_EN: It's not the government that creates money but the #French ! Its their money. We must give them their money back! #2017L… ,Nan,2,2,2,0,0,1,None,None
356,356,"RT @claudeposternak: - Trump : elle prend quoi ta copine?
- Poutine : 9 millions d'euros ! 
#2017LeDebat  ",1,2,2,0,0,0,0,None,None
357,357,RT @Simonnet2: Aucun des deux prétendants à la Présidence de la République n'aura parlé d'écologie... #RendezNousMélenchon #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
358,358,RT @EmmanuelMacron: #2017LeDébat en 5 minutes ! ,Nan,2,2,2,1,0,1,None,None
359,359,"RT @NousLesFiIIes: quand y'a ""terrorisme"" dans la question #2017LeDébat  ",0,2,2,2,1,1,0,None,None
360,360,RT @Marine2017_EN: #Macron forbids CEOs to defend themselves against #islamist claims #2017LeDebat @MLP_officiel ,Nan,2,2,2,0,0,1,"CEOs,#Macron",Macron
361,361,RT @dupontaignan: M.Macron accepte sans honte le soutien de l'UOIF. C'est l'aveu irresponsable d'une soumission au fanatisme islamiste. #20… ,0,0,2,0,0,0,0,None,None
362,362,RT @TwitterFrance: 📊 Le débat de l'entre-deux-tours avec @france2tv débute maintenant en direct sur Twitter : #2017LeDebat ,Nan,2,2,2,1,1,0,None,None
363,363,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
364,364,"RT @Marine2017_EN: #Macron is the heir of François Hollande , who defends him twice a day , as well as all the #Socialist Ministers @MLP_offi… ",1,2,2,2,0,1,0,"François Hollande,#Macron",Macron
365,365,"RT @Marine2017_EN: #Macron is the heir of François Hollande , who defends him twice a day , as well as all the #Socialist Ministers @MLP_offi… ",1,2,2,2,0,1,0,"François Hollande,#Macron",Macron
366,366,RT @exdrn: - t'a pas besoin d'expliquer ton programme si t'en a pas #GrandDebat2017 #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
367,367,"RT @Marine2017_EN: #Macron is the heir of François Hollande , who defends him twice a day , as well as all the #Socialist Ministers @MLP_offi… ",1,2,2,2,0,1,0,"François Hollande,#Macron",Macron
368,368,"RT @Alextrxm: ""Madame Le Pen , vous pouvez nous parler de votre programme ? De vos propositions ?"" #2017LeDebat  ",Nan,2,2,0,0,1,0,None,None
369,369,RT @Alextrxm: moi devant le débat #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
370,370,RT @Alextrxm: les journalistes quand ils essayent d'intervenir mais qu'ils se font couper la parole  #2017LeDebat ,Nan,2,2,2,0,1,0,None,None
371,371,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
372,372,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0,"KEY,#Macron",Macron
373,373,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0,GRAND,None
374,374,RT @Alextrxm: les journalistes quand ils essayent d'intervenir mais qu'ils se font couper la parole  #2017LeDebat ,Nan,2,2,2,0,1,0,None,None
375,375,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0,GRAND,None
376,376,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0,GRAND,None
377,377,"RT @Marine2017_EN: #Macron is the heir of François Hollande , who defends him twice a day , as well as all the #Socialist Ministers @MLP_offi… ",1,2,2,2,0,1,0,"François Hollande,#Macron",Macron
378,378,"RT @Marine2017_EN: It has been 25 years since you promised this ""social Europe"" and we only got unemployment , deindustrialization , relocati… ",Nan,2,2,2,0,0,1,None,None
379,379,"RT @Eliane2Carantec: Ce qui sortait de la bouche de JM LePen il y a 20ans me faisait peur , ce qui est sorti de ses bourses il y a 49 ans m'… ",0,0,2,0,0,0,0,JM,None
380,380,RT @Marine2017_EN: It's not the government that creates money but the #French ! Its their money. We must give them their money back! #2017L… ,Nan,2,2,2,0,0,1,None,None
381,381,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0,GRAND,None
382,382,RT @TwitterFrance: 📊 Le débat de l'entre-deux-tours avec @france2tv débute maintenant en direct sur Twitter : #2017LeDebat ,Nan,2,2,2,1,1,0,None,None
383,383,"RT @Louison_A: Ceux qui veulent s'abstenir ou voter blanc , vous avez eu ce soir une longue bande-annonce. Ne DECONNEZ pas les mecs. Pitié.… ",0,2,2,2,1,1,1,None,None
384,384,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0,"KEY,#Macron",Macron
385,385,RT @JulienDev4Dream: #Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat #Debat2017 #… ,Nan,2,2,2,0,1,1,"#MacronLeaks,#macron",Macron
386,386,RT @Marine2017_EN: #Macron forbids CEOs to defend themselves against #islamist claims #2017LeDebat @MLP_officiel ,Nan,2,2,2,0,0,1,"CEOs,#Macron",Macron
387,387,RT @Marine2017_EN: It's not the government that creates money but the #French ! Its their money. We must give them their money back! #2017L… ,Nan,2,2,2,0,0,1,None,None
388,388,RT @Marine2017_EN: #Security and #terrorism are major problems that are totally absent from the #Macron project @MLP_officiel #2017LeDébat… ,0,2,2,2,0,0,1,#Macron,Macron
389,389,"RT @Marine2017_EN: Mr. #Macron , you have a complacency for #Islamism (votes) #2017LeDébat #MuslimBrotherhood @MLP_officiel  ",Nan,2,2,2,0,1,1,#Macron,Macron
390,390,"RT @Marine2017_EN: Mr Macron ! Judicial laxity causes an explosion of insecurity , in our cities as well as in the countryside #2017LeDebat… ",Nan,2,2,2,0,1,0,Macron,Macron
391,391,RT @Marine2017_EN: #Macron forbids CEOs to defend themselves against #islamist claims #2017LeDebat @MLP_officiel ,Nan,2,2,2,0,0,1,"CEOs,#Macron",Macron
392,392,"RT @Marine2017_EN: #Macron is the heir of François Hollande , who defends him twice a day , as well as all the #Socialist Ministers @MLP_offi… ",1,2,2,2,0,1,0,"François Hollande,#Macron",Macron
393,393,"RT @Marine2017_EN: It has been 25 years since you promised this ""social Europe"" and we only got unemployment , deindustrialization , relocati… ",Nan,2,2,2,0,0,1,None,None
394,394,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0,"KEY,#Macron",Macron
395,395,"RT @Sylvqin: Quand Marine défend les juifs pendant un débat 
#2017LeDébat  ",Nan,2,2,2,1,1,1,Quand Marine,LePen
396,396,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
397,397,"RT @SophieBarel: Et ben on s'est bien fait iech dis donc. Allez , on repose les bières/le chocolat chaud et au lit. #2017LeDebat ",1,2,2,2,1,1,1,None,None
398,398,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0,GRAND,None
399,399,RT @ImLiving4Love: Le Pen qui essaye de se poser en grande ambassadrice des droits LGBT alors que son ami Poutine cautionne leur exterminat… ,1,2,2,2,0,0,0,None,None
400,400,RT @AudeBaron: Le Pen qui accuse Macron d'avoir des soutiens louches. Et pendant ce temps... #2017leDebat ,0,2,2,2,0,0,1,Macron,Macron
401,401,"RT @lemondefr: #2017LeDébat | On a beau dire , être journaliste télé , c’est pas rigolo tous les jours   par @FrJohannes ",0,1,2,2,1,0,0,None,None
402,402,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0,GRAND,None
403,403,RT @FannyWanKenobi: ❤️#charliehebdo #TousContreLeFN #2017LeDébat #JeVote #JeVoteMacron ,Nan,2,2,2,0,0,1,#JeVoteMacron,Macron
404,404,"RT @PolitiqueF24: ""Il faut éradiquer l'idéologie du fondamentalisme islamiste et vous ne le ferez pas , M. Macron , car vous êtes soumis à eu… ",0,2,2,2,0,1,0,Macron,Macron
405,405,"RT @PolitiqueF24: #2017LeDebat : @MLP_officiel : ""Je suis la candidate du pouvoir d'achat , vous êtes le candidat du pouvoir d'acheter"" #Pre… ",Nan,2,2,2,0,0,1,None,None
406,406,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0,"KEY,#Macron",Macron
407,407,"RT @Paris18__: L'état d'abandon du quartier de Château-rouge au cœur de Paris , ville de gauche #ledebat #debat2017 #2017ledebat #Paris18 #d… ",0,2,2,2,0,0,1,Paris,None
408,408,"RT @PolitiqueF24: ""Il ft retrouver notre monnaie nationale"" [...] les grandes entreprises paieront avec l' #Euro"" soutient @MLP_officiel #2… ",1,2,2,2,0,0,0,None,None
409,409,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0,GRAND,None
410,410,"RT @Aede: C'est pas des journalistes qu'il fallait mettre pour le débat , c'est Pascal le grand frère. #2017LeDébat ",1,2,2,2,0,0,0,Pascal,None
411,411,RT @Marine2017_EN: #Macron forbids CEOs to defend themselves against #islamist claims #2017LeDebat @MLP_officiel ,Nan,2,2,2,0,0,1,"CEOs,#Macron",Macron
412,412,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0,"KEY,#Macron",Macron
413,413,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,0,2,2,2,0,1,0,None,None
414,414,"RT @Freezze: Quand t'oses pas prononcer le mot ""arabe"" #2017LeDebat  ",Nan,2,2,2,1,1,1,None,None
415,415,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0,"KEY,#Macron",Macron
416,416,"RT @OneRadex: Elle est complément folle. 
#2017LeDébat
  ",Nan,2,2,2,0,0,1,None,None
417,417,RT @EmmanuelMacron: Le pays vous importe peu. Vous n'avez pas de projet pour lui sinon celui qui consiste à vivre de la peur et des mensong… ,0,0,2,0,0,1,0,None,None
418,418,"RT @Marine2017_EN: Mr #Macron (ex) Minister of the Economy , the adviser of F. Holland , you never found the recipe to fight #unemployment #2… ",Nan,2,2,2,0,0,1,"Economy,Holland,#Macron",Macron
419,419,"RT @Marine2017_EN: We need a policy for enterprise development , SMEs create jobs !  #2017LeDebat @MLP_officiel  ",Nan,2,2,2,0,1,0,SMEs,None
420,420,"RT @Marine2017_EN: Mr. #Macron , you have a complacency for #Islamism (votes) #2017LeDébat #MuslimBrotherhood @MLP_officiel  ",Nan,2,2,2,0,1,1,#Macron,Macron
421,421,"RT @Marine2017_EN: Mr Macron ! Judicial laxity causes an explosion of insecurity , in our cities as well as in the countryside #2017LeDebat… ",Nan,2,2,2,0,1,0,Macron,Macron
422,422,RT @Marine2017_EN: #Macron forbids CEOs to defend themselves against #islamist claims #2017LeDebat @MLP_officiel ,Nan,2,2,2,0,0,1,"CEOs,#Macron",Macron
423,423,"RT @Marine2017_EN: #Macron is the heir of François Hollande , who defends him twice a day , as well as all the #Socialist Ministers @MLP_offi… ",1,2,2,2,0,1,0,"François Hollande,#Macron",Macron
424,424,"RT @Marine2017_EN: It has been 25 years since you promised this ""social Europe"" and we only got unemployment , deindustrialization , relocati… ",Nan,2,2,2,0,0,1,None,None
425,425,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0,"KEY,#Macron",Macron
426,426,"RT @Eliane2Carantec: Ce qui sortait de la bouche de JM LePen il y a 20ans me faisait peur , ce qui est sorti de ses bourses il y a 49 ans m'… ",0,0,2,0,0,0,0,JM,None
427,427,RT @mkfrison: Ça marche avec toutes les chansons !!! #2017LeDébat ,Nan,2,2,2,0,0,0,None,None
428,428,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0,GRAND,None
429,429,"RT @NousLesFiIIes: quand y'a ""terrorisme"" dans la question #2017LeDébat  ",0,2,2,2,1,1,0,None,None
430,430,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
431,431,"RT @PolitiqueF24: ""Il ft retrouver notre monnaie nationale"" [...] les grandes entreprises paieront avec l' #Euro"" soutient @MLP_officiel #2… ",1,2,2,2,0,0,0,None,None
432,432,RT @Nathandco: @sofiakkar @AzartyWD Au lieu de plagier un discours elle aurait mieux fait de plagier un programme #2017LeDébat 😂😂😂😂 ,1,0,2,0,0,0,0,None,None
433,433,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,1,2,1,1,1,1,Madame Le Pen,LePen
434,434,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
435,435,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
436,436,"RT @Marine2017_EN: #Macron is the heir of François Hollande , who defends him twice a day , as well as all the #Socialist Ministers @MLP_offi… ",1,2,2,2,0,1,0,"François Hollande,#Macron",Macron
437,437,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0,"KEY,#Macron",Macron
438,438,"RT @EmmanuelMacron: Madame Le Pen , vous êtes en train de lire une fiche qui ne correspond pas au dossier que vous avez cité. #2017LeDébat h… ",Nan,2,2,2,0,0,1,Madame Le Pen,LePen
439,439,"RT @dupontaignan: ""Contrôler les frontières ne sert à rien contre le terrorisme"" : la folie laxiste de M. Macron dévoilée au grand jour ! #… ",0,2,2,2,0,0,0,Macron,Macron
440,440,"RT @BaruchPascal: Y'a du clash par ici ? 
#Melenchon #GrandDebat #2017LeDebat  ",0,2,2,2,0,1,0,None,None
441,441,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1,Meilleur,None
442,442,RT @JulienDev4Dream: #Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat #Debat2017 #… ,Nan,2,2,2,0,1,1,"#MacronLeaks,#macron",Macron
443,443,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
444,444,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
445,445,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
446,446,RT @Freezze: C'est bon elle a vrillé complet #2017LeDebat ,1,2,2,2,0,0,0,None,None
447,447,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
448,448,"RT @AxelDane: Bon , Macron n'a pas été génial , mais MLP a été en dessous de tout. La question est avec qui il va gouverner. #2017LeDebat ",0,2,2,2,0,0,0,Macron,Macron
449,449,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,0,2,2,2,0,1,0,None,None
450,450,RT @lDontGiveUp: Quand y a légumes et poisson à la cantine le midi #2017LeDebat ,Nan,2,2,2,1,0,1,None,None
451,451,RT @Freezze: C'est bon elle a vrillé complet #2017LeDebat ,1,2,2,2,0,0,0,None,None
452,452,RT @Freezze: C'est bon elle a vrillé complet #2017LeDebat ,1,2,2,2,0,0,0,None,None
453,453,RT @Freezze: 10 secondes et j'en peux déjà plus de cette grosse pute. #2017LeDebat ,0,2,2,2,0,1,0,None,None
454,454,RT @Freezze: Allez ca dégage. #2017LeDebat ,Nan,2,2,2,1,1,1,None,None
455,455,"RT @Neacko83: En 2002 , Chirac disait : ""on ne débat pas avec l'extreme droite"".
15 ans après , en voyant #LePen , on comprend mieux pourquoi.… ",1,2,2,2,1,0,1,"Chirac,#LePen",LePen
456,456,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,0,2,2,2,0,1,0,None,None
457,457,"RT @Freezze: Quand t'oses pas prononcer le mot ""arabe"" #2017LeDebat  ",Nan,2,2,2,1,1,1,None,None
458,458,"RT @NormanDesVideos: J'ai l'impression que vous vous énervez , non c'est vous qui vous énervez , non c'est vous qui vous énervez , non c'est v… ",1,2,0,0,0,0,0,None,None
459,459,"RT @TeamMacron2017: Louis Aliot , du FN , avec Camel Bechikh représentant de l'UOIF. Marine Le Pen devrait balayer devant sa porte #2017LeDeb… ",Nan,2,2,2,0,0,0,"Louis Aliot,Camel Bechikh",None
460,460,RT @Antoine_Aillot: Oklm le débat #Perlimpinpin #2017LeDebat #Macron #Debat2017 ,Nan,2,2,2,0,0,1,"Oklm,#Macron",Macron
461,461,RT @medef: La sortie de l'Euro serait une véritable catastrophe. Témoignage d'une PME #2017LeDebat  ,Nan,2,2,2,0,0,0,None,None
462,462,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
463,463,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0,"KEY,#Macron",Macron
464,464,"RT @Marine2017_EN: #Macron is the heir of François Hollande , who defends him twice a day , as well as all the #Socialist Ministers @MLP_offi… ",1,2,2,2,0,1,0,"François Hollande,#Macron",Macron
465,465,"RT @topito_com: ""Madame Le Pen , votre avis sur les impôts ? 
- NON MAIS C'EST LA FAUTE A MACRON SI LES IMPÔTS Y SONT ÉLEVÉS""#2017LeDebat ",0,2,2,2,0,0,0,"MAIS,MACRON SI",Macron
466,466,"RT @topito_com: ""Madame Le Pen , votre avis sur les impôts ? 
- NON MAIS C'EST LA FAUTE A MACRON SI LES IMPÔTS Y SONT ÉLEVÉS""#2017LeDebat ",0,2,2,2,0,0,0,"MAIS,MACRON SI",Macron
467,467,"RT @EMacron_2017: [#MACRONPRESIDENT 🇫🇷 #Ensemble #2017LeDébat] 
Qui arrive en tête des sondages au second tour dans votre région ?... ,Thomas Cuinet ,11 ,NaN ,48.849 ,2.637
2017-05-07 01:07:37 ,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,eujo ,1682 ,NaN ,48.849 ,2.637
2017-05-07 01:06:47 ,RT @FabAngotti: Images exclusives du retour d'Emmanuel Macron dans sa loge après le débat #2017LeDebat ,Amel ,1761 ,NaN ,48.849 ,2.637
2017-05-07 01:05:54 ,""RT @tony_st_laurent: Si Marine Lepen prend soin de la France comme de sa dentition , on est dans la merde   #2017LeDebat ",Nan,2,2,2,0,0,0,"Thomas Cuinet,NaN,NaN,Images,Emmanuel Macron,Amel,NaN,#MACRONPRESIDENT",Macron
468,468,RT @Freezze: C'est bon elle a vrillé complet #2017LeDebat ,1,2,2,2,0,0,0,None,None
469,469,RT @mkfrison: Ça marche avec toutes les chansons !!! #2017LeDébat ,Nan,2,2,2,0,0,0,None,None
470,470,RT @tristanbelotti: Putain ... j'aime internet 😂 #2017LeDebat ,Nan,0,2,1,0,1,1,Putain,None
471,471,RT @FabAngotti: Images exclusives du retour d'Emmanuel Macron dans sa loge après le débat #2017LeDebat ,Nan,2,2,2,0,1,0,"Images,Emmanuel Macron",Macron
472,472,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
473,473,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
474,474,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1,Meilleur,None
475,475,RT @EmmanuelMacron: Ça fait à peu près 3 minutes que Mme Le Pen nous explique sa stratégie pour lutter contre le chômage en France. Elle n'… ,0,2,2,2,0,1,0,France,None
476,476,RT @CTinsoumis: Quand tu te dis qu'en fait ça aurait été beaucoup mieux avec Mélenchon #2017LeDebat #JLM2017 ,1,1,2,0,1,1,0,Mélenchon,None
477,477,RT @pandisama_: CEST DE LA POUDRE DE PERLIMPIMPIMMMMMMM SALOOOOOPEEEEEEEE #2017LeDebat ,Nan,2,2,2,0,0,0,"CEST DE LA,POUDRE DE",None
478,478,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0,GRAND,None
479,479,"RT @Neacko83: En 2002 , Chirac disait : ""on ne débat pas avec l'extreme droite"".
15 ans après , en voyant #LePen , on comprend mieux pourquoi.… ",1,2,2,2,1,0,1,"Chirac,#LePen",LePen
480,480,RT @JulienDev4Dream: #Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat #Debat2017 #… ,Nan,2,2,2,0,1,1,"#MacronLeaks,#macron",Macron
481,481,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
482,482,RT @pandisama_: CEST DE LA POUDRE DE PERLIMPIMPIMMMMMMM SALOOOOOPEEEEEEEE #2017LeDebat ,Nan,2,2,2,0,0,0,"CEST DE LA,POUDRE DE",None
483,483,RT @JulienDev4Dream: #Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat #Debat2017 #… ,Nan,2,2,2,0,1,1,"#MacronLeaks,#macron",Macron
484,484,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
485,485,"RT @Marine2017_EN: Mr. #Macron , you have a complacency for #Islamism (votes) #2017LeDébat #MuslimBrotherhood @MLP_officiel  ",Nan,2,2,2,0,1,1,#Macron,Macron
486,486,#Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat… ,Nan,2,2,2,0,1,1,"#MacronLeaks,#macron",Macron
487,487,"RT @Freezze: ""Excusez moi mais ... Mais .. Pourrait on évoquer le ... S'il vous plait ? Est ce que ... Oh et puis démerdez vous tiens""  #20… ",Nan,2,2,0,0,1,0,None,None
488,488,RT @Hakimjemili: #2017LeDebat ,Nan,2,2,2,0,0,1,None,None
489,489,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
490,490,RT @JulienDev4Dream: #Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat #Debat2017 #… ,Nan,2,2,2,0,1,1,"#MacronLeaks,#macron",Macron
491,491,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0,None,None
492,492,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0,None,None
493,493,#Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat… ,Nan,2,2,2,0,1,1,"#MacronLeaks,#macron",Macron
494,494,RT @dupontaignan: M.Macron accepte sans honte le soutien de l'UOIF. C'est l'aveu irresponsable d'une soumission au fanatisme islamiste. #20… ,0,0,2,0,0,0,0,None,None
495,495,RT @Rayanlvtt: Si Macron est élu #2017LeDebat #GrandDebat ,Nan,2,2,2,0,1,0,Macron,Macron
